"State","County","FIPS","comorb_RR","comorb_OR"
"Alaska","Skagway","02230",0.93712905067326,0.901085770277474
"Alaska","Southeast Fairbanks","02240",1.16813099054033,1.30805128277432
"Alaska","Valdez-Cordova","02261",1.10229625530888,1.17903120193459
"Alaska","Wrangell","02275",1.14715274784119,1.26564454569708
"Alaska","Yakutat","02282",1.16043744904253,1.29235268492195
"Alaska","Yukon-Koyukuk","02290",1.21849130820741,1.41521925254529
"Arizona","Apache","04001",1.16387901367641,1.31497822260395
"Arizona","Cochise","04003",1.09593350823302,1.17496799790654
"Arizona","Coconino","04005",0.770884717072059,0.664184969638634
"Arizona","Gila","04007",1.14267136212048,1.26968588717054
"Arizona","Graham","04009",1.12940220211287,1.24210088113299
"Arizona","Greenlee","04011",1.02707742538854,1.04695463979955
"Arizona","La Paz","04012",1.32184796432601,1.70708290260711
"Arizona","Maricopa","04013",0.953171880635275,0.922870138436471
"Arizona","Mohave","04015",1.14934187542236,1.28376964469336
"Arizona","Navajo","04017",1.15903050203344,1.30448976948177
"Arizona","Pima","04019",0.980139151556759,0.966677458691873
"Arizona","Pinal","04021",1.24089403596638,1.49308594128853
"Arizona","Santa Cruz","04023",1.11512816435709,1.21305025136484
"Arizona","Yavapai","04025",1.08823403452344,1.15999927498167
"Arizona","Yuma","04027",1.14207203910765,1.26842767298869
"Arkansas","Arkansas","05001",1.09175643836799,1.19305644852505
"Arkansas","Ashley","05003",1.14164371758828,1.31385276526509
"Arkansas","Baxter","05005",1.01823674277022,1.03571505570267
"Arkansas","Benton","05007",0.872485359587867,0.780400251901155
"Arkansas","Boone","05009",1.00708804798228,1.01373716484831
"Arkansas","Bradley","05011",1.10310501693953,1.21945239413331
"Arkansas","Calhoun","05013",1.07045501134853,1.14511224559616
"Arkansas","Carroll","05015",0.943892439311478,0.897304532485026
"Arkansas","Chicot","05017",1.12921391781477,1.28257052774215
"Arkansas","Clark","05019",0.914688531976969,0.847762715726919
"Arkansas","Clay","05021",1.02394347958965,1.04714443134251
"Arkansas","Cleburne","05023",1.03456854928582,1.06875640265029
"Arkansas","Cleveland","05025",1.10875392120203,1.23282110813722
"Arkansas","Columbia","05027",1.06496310195075,1.13307739914538
"Arkansas","Conway","05029",1.04103603708202,1.0821279124134
"Arkansas","Craighead","05031",1.03769814874164,1.07520613124578
"Arkansas","Crawford","05033",1.08313193707518,1.17339815585782
"Arkansas","Crittenden","05035",1.12682120470115,1.27664233345647
"Arkansas","Cross","05037",1.10680548522079,1.22819241195743
"Arkansas","Dallas","05039",1.14662758616872,1.32662957755218
"Arkansas","Desha","05041",1.21796953175143,1.52570567066359
"Arkansas","Drew","05043",0.978801186149869,0.959969851379326
"Arkansas","Faulkner","05045",0.898275631953593,0.820993894591722
"Arkansas","Franklin","05047",1.02639304525688,1.05208834334031
"Arkansas","Fulton","05049",1.11012509115547,1.23608959502607
"Arkansas","Garland","05051",0.934250995682085,0.880669586916371
"Arkansas","Grant","05053",0.934798816707678,0.881607273432259
"Arkansas","Greene","05055",0.993209633433201,0.987007719744549
"Arkansas","Hempstead","05057",1.10017406607726,1.21257669481168
"Arkansas","Hot Spring","05059",0.944828357078556,0.898934363746377
"Arkansas","Howard","05061",1.04528317242353,1.09099972075907
"Arkansas","Independence","05063",0.929140768338033,0.871965564455889
"Arkansas","Izard","05065",1.05656927663297,1.11493276656053
"Arkansas","Jackson","05067",1.09331344844523,1.19664202300635
"Arkansas","Jefferson","05069",1.09638307333701,1.20374416375184
"Arkansas","Johnson","05071",1.03355689493702,1.06667975025745
"Arkansas","Lafayette","05073",1.1246693874039,1.27133632739563
"Arkansas","Lawrence","05075",1.02458584017846,1.04843867697677
"Arkansas","Lee","05077",1.20545577184107,1.48843951454516
"Arkansas","Lincoln","05079",1.11256209374846,1.24192158102347
"Arkansas","Little River","05081",1.04619034258501,1.09290414340708
"Arkansas","Logan","05083",1.00317849131068,1.00613780118585
"Arkansas","Lonoke","05085",0.968559596457008,0.941177199739209
"Arkansas","Madison","05087",0.98548751049493,0.972428462159325
"Arkansas","Marion","05089",1.07947676962488,1.1651689212641
"Arkansas","Miller","05091",0.974169455049103,0.951427836475715
"Arkansas","Mississippi","05093",1.21411486308669,1.51411170354059
"Arkansas","Monroe","05095",1.17688738722189,1.40722975409874
"Arkansas","Montgomery","05097",1.0501822151519,1.10132412344279
"Arkansas","Nevada","05099",1.18562603198946,1.4315202561833
"Arkansas","Newton","05101",1.12863205072528,1.28112614969536
"Arkansas","Ouachita","05103",1.12662039301565,1.27614615425695
"Arkansas","Perry","05105",1.03748134520618,1.07475807760975
"Arkansas","Phillips","05107",1.16975765082368,1.3877567231564
"Arkansas","Pike","05109",1.03016345301081,1.05974314318308
"Arkansas","Poinsett","05111",1.13125896071526,1.2876610167811
"Arkansas","Polk","05113",1.06223462545702,1.12714653883948
"Arkansas","Pope","05115",1.00919726912625,1.0178600818617
"Arkansas","Prairie","05117",1.0533710746593,1.10809733961559
"Arkansas","Pulaski","05119",0.97816853887041,0.958798866983481
"Arkansas","Randolph","05121",1.0730740451224,1.15089773787679
"Arkansas","St. Francis","05123",1.22526567191681,1.54793687648406
"Arkansas","Saline","05125",1.01168558259777,1.02274493394067
"Arkansas","Scott","05127",1.05017659166132,1.10131221603788
"Arkansas","Searcy","05129",1.04230028837531,1.08476121075712
"Arkansas","Sebastian","05131",1.0282164507723,1.05578342976189
"Arkansas","Sevier","05133",0.929807050477472,0.873096030970843
"Arkansas","Sharp","05135",1.1103174914384,1.23654896267702
"Arkansas","Stone","05137",1.18850396137091,1.4396240972074
"Arkansas","Union","05139",0.9543554849184,0.915679273084442
"Arkansas","Van Buren","05141",1.05012466316972,1.10120226670389
"Arkansas","Washington","05143",0.892741848578379,0.812135246225434
"Arkansas","White","05145",1.04575622747981,1.09199238883566
"Arkansas","Woodruff","05147",1.11359709158118,1.24440732479838
"Arkansas","Yell","05149",1.02530175368771,1.04988297550698
"California","Alameda","06001",0.872481978572537,0.814449526413573
"California","Alpine","06003",1.21969787888879,1.39038292373977
"California","Amador","06005",1.22966048201299,1.41069174356128
"California","Butte","06007",1.13448502463069,1.22666465445612
"California","Calaveras","06009",1.1031586850552,1.17063683457387
"California","Colusa","06011",1.15063631024304,1.25638834961244
"California","Contra Costa","06013",0.940026381216678,0.909546019693313
"California","Del Norte","06015",1.19651968788192,1.3441169512724
"California","El Dorado","06017",1.03431734422642,1.05453875243204
"California","Fresno","06019",1.14419641697367,1.24446687318976
"California","Glenn","06021",1.13365385652734,1.22515071749072
"California","Humboldt","06023",0.995204686350551,0.99254517112658
"California","Imperial","06025",1.28292133851318,1.52382011060388
"California","Inyo","06027",1.1380063170629,1.23309543942171
"California","Kern","06029",1.27842148983892,1.513953841768
"California","Kings","06031",1.1862562527669,1.3240574078949
"California","Lake","06033",1.2054877976046,1.36185761230773
"California","Lassen","06035",1.08559300913561,1.14012164946004
"California","Los Angeles","06037",1.01389994047623,1.0218364494562
"California","Madera","06039",1.26348940697624,1.48163095121928
"California","Marin","06041",0.826735012371282,0.753759248879921
"California","Mariposa","06043",1.08323928861056,1.13608048488606
"California","Mendocino","06045",1.08904057816904,1.14606106366492
"California","Merced","06047",1.2962858508059,1.55347338212683
"California","Modoc","06049",1.22729797510059,1.40585233290884
"California","Mono","06051",0.995614111418636,0.993180110209131
"California","Monterey","06053",1.03180828856303,1.05047908719132
"California","Napa","06055",0.966689972859974,0.949026004397202
"California","Nevada","06057",1.01635614294366,1.02573067116104
"California","Orange","06059",0.89234426869522,0.841711068739306
"California","Placer","06061",0.839679588495443,0.77064330403746
"California","Plumas","06063",1.0415404242788,1.06629079856068
"California","Riverside","06065",1.0656876192696,1.1062935125544
"California","Sacramento","06067",1.03190142519402,1.0506295756259
"California","San Benito","06069",1.01881844319565,1.02964540386246
"California","San Bernardino","06071",1.26508288757984,1.4850501168465
"California","San Diego","06073",0.951111704647747,0.925820650049781
"California","San Francisco","06075",0.666071843419604,0.561332792277958
"California","San Joaquin","06077",1.21119419337254,1.373250916216
"California","San Luis Obispo","06079",1.04754717386297,1.07613807792517
"California","San Mateo","06081",0.914662366136526,0.87303239245994
"California","Santa Barbara","06083",0.879625145338091,0.824188432321541
"California","Santa Clara","06085",0.786337657154244,0.70247061446387
"California","Santa Cruz","06087",0.792893649580089,0.710653057902119
"California","Shasta","06089",1.02712246683712,1.04292835273417
"California","Sierra","06091",1.15613573210952,1.26664324277832
"California","Siskiyou","06093",1.13687950511442,1.23103460984078
"California","Solano","06095",1.00660110621444,1.01032771814567
"California","Sonoma","06097",0.960165279988541,0.939258738501593
"California","Stanislaus","06099",1.13918932118742,1.2352620670111
"California","Sutter","06101",1.14170269509779,1.23987554189969
"California","Tehama","06103",1.30550366837086,1.57423714182224
"California","Trinity","06105",1.24252205896403,1.43729693025691
"California","Tulare","06107",1.19698223760009,1.34502707773769
"California","Tuolumne","06109",1.04587547002487,1.07339072532162
"California","Ventura","06111",0.939739801237398,0.909127871114238
"California","Yolo","06113",0.905240434249167,0.859719116360109
"California","Yuba","06115",1.09424235845354,1.1550683225032
"Colorado","Adams","08001",1.17528292768296,1.27766314759197
"Colorado","Alamosa","08003",1.17853725685393,1.28327643145456
"Colorado","Arapahoe","08005",1.01227298158131,1.01798449652758
"Colorado","Archuleta","08007",1.08791819919361,1.13347473578788
"Colorado","Baca","08009",1.35149179373344,1.61023185399886
"Colorado","Bent","08011",1.28007845384107,1.46804429431537
"Colorado","Boulder","08013",0.701700292214128,0.61749381293246
"Colorado","Broomfield","08014",0.891030708205568,0.848749839221457
"Colorado","Chaffee","08015",1.14383666295462,1.22434353681255
"Colorado","Cheyenne","08017",1.15969739035009,1.25102994280873
"Colorado","Clear Creek","08019",0.993711944026939,0.990863613720652
"Colorado","Conejos","08021",1.30877886642827,1.52388905996797
"Colorado","Costilla","08023",1.50644407382917,1.96029468855574
"Colorado","Crowley","08025",1.34254221223139,1.59180948194071
"Colorado","Custer","08027",1.14387145525348,1.22440162311915
"Colorado","Delta","08029",1.20244304140774,1.32507491295907
"Colorado","Denver","08031",0.92950371247135,0.900483403564746
"Colorado","Dolores","08033",1.2699881992193,1.44880803858198
"Colorado","Douglas","08035",0.841493304752564,0.784637264164412
"Colorado","Eagle","08037",0.882452907275226,0.837450955894758
"Colorado","Elbert","08039",0.99325216396932,0.990197619374477
"Colorado","El Paso","08041",1.00970638997425,1.01420671924739
"Colorado","Fremont","08043",1.35963983548577,1.62716117826097
"Colorado","Garfield","08045",1.0310144242722,1.04584268307271
"Colorado","Gilpin","08047",0.993421649504026,0.990443087770183
"Colorado","Grand","08049",0.949870689677021,0.928590474012177
"Colorado","Gunnison","08051",0.853922836281563,0.800468072649864
"Colorado","Hinsdale","08053",1.11677396866317,1.17975318771747
"Colorado","Huerfano","08055",1.33257564326927,1.57150290069544
"Colorado","Jackson","08057",1.24750551908966,1.40666629198867
"Colorado","Jefferson","08059",0.951498798630468,0.930859417807388
"Colorado","Kiowa","08061",1.19307125912003,1.30856924448647
"Colorado","Kit Carson","08063",1.29813042511275,1.5029715381678
"Colorado","Lake","08065",1.13034432667693,1.20196598663473
"Colorado","La Plata","08067",1.03722010040222,1.05517412199719
"Colorado","Larimer","08069",0.785681535422666,0.715572601389869
"Colorado","Las Animas","08071",1.31818321188643,1.54256088954165
"Colorado","Lincoln","08073",1.2214559412729,1.35904406409126
"Colorado","Logan","08075",1.22440749469532,1.36437642197565
"Colorado","Mesa","08077",1.1149819879968,1.17684170591805
"Colorado","Mineral","08079",1.09945636930039,1.15182600486734
"Colorado","Moffat","08081",1.12360377875812,1.19089613001372
"Colorado","Montezuma","08083",1.1778381369024,1.28206900949101
"Colorado","Montrose","08085",1.23322129362735,1.38039553924611
"Colorado","Morgan","08087",1.25211909308293,1.41523417341137
"Colorado","Otero","08089",1.36618376862876,1.64086729951478
"Colorado","Ouray","08091",1.04638413218195,1.06905294205108
"Colorado","Park","08093",1.05891008605434,1.08821666333919
"Colorado","Phillips","08095",1.13781432445823,1.21431885796826
"Colorado","Pitkin","08097",0.871606763691948,0.823283986571043
"Colorado","Prowers","08099",1.25612583530745,1.42270831769703
"Colorado","Pueblo","08101",1.42580063351443,1.7704229577465
"Colorado","Rio Blanco","08103",1.06380620400039,1.0957687897209
"Colorado","Rio Grande","08105",1.18742008439635,1.29869110354428
"Colorado","Routt","08107",0.856643794894845,0.803956133762173
"Colorado","Saguache","08109",1.39577278332885,1.7040906479466
"Colorado","San Juan","08111",1.10556011593729,1.161616177504
"Colorado","San Miguel","08113",0.95534089855951,0.936226916466985
"Colorado","Sedgwick","08115",1.20442154397095,1.32857941423551
"Colorado","Summit","08117",0.865568990672163,0.815454940993043
"Colorado","Teller","08119",1.03437851072338,1.0508945640306
"Colorado","Washington","08121",1.17128002464886,1.27078352627591
"Colorado","Weld","08123",1.14766565840668,1.23074799751885
"Colorado","Yuma","08125",1.14314287939228,1.2231856667172
"Connecticut","Fairfield","09001",0.877607817248173,0.820810265339063
"Connecticut","Hartford","09003",1.03448085734179,1.05504845747637
"Connecticut","Litchfield","09005",0.918139984773748,0.877526950089401
"Connecticut","Middlesex","09007",0.930774449257149,0.895717770590376
"Connecticut","New Haven","09009",1.0934476549458,1.15443964409375
"Connecticut","New London","09011",1.07667306871901,1.12546030132084
"Connecticut","Tolland","09013",0.927266914364073,0.890642670382223
"Connecticut","Windham","09015",1.16259532341731,1.28028783382871
"Delaware","Kent","10001",1.15691093256269,1.31462816475265
"Delaware","New Castle","10003",0.933968027931432,0.889081220650075
"Delaware","Sussex","10005",1.03953610987154,1.07193925156409
"District of Columbia","District of Columbia","11001",1,1
"Florida","Alachua","12001",0.852341997115583,0.767195289540616
"Florida","Baker","12003",1.14389676647908,1.2826217123441
"Florida","Bay","12005",1.08076231417506,1.1506082567582
"Florida","Bradford","12007",1.25113734191526,1.5422582002075
"Florida","Brevard","12009",1.05744179022417,1.10515700569091
"Florida","Broward","12011",0.953165359902566,0.920752667009808
"Florida","Calhoun","12013",1.20048694084706,1.4134888047921
"Florida","Charlotte","12015",1.09092152067445,1.17094316045475
"Florida","Citrus","12017",1.09675570866107,1.1827723974862
"Florida","Clay","12019",1.0047712494889,1.00838755025359
"Florida","Collier","12021",0.921830057297666,0.870673638877554
"Florida","Columbia","12023",1.15476895535764,1.30678638850496
"Florida","DeSoto","12027",1.13063496994447,1.25373876624137
"Florida","Dixie","12029",1.17468465108227,1.35223044961477
"Florida","Duval","12031",1.09466848615506,1.17852757150158
"Florida","Escambia","12033",1.06101004665273,1.11200325743713
"Florida","Flagler","12035",1.05244031378,1.09562524723511
"Florida","Franklin","12037",1.1157616980844,1.22209647432987
"Florida","Gadsden","12039",1.24767072076379,1.53306089413068
"Florida","Gilchrist","12041",1.1893199016476,1.38663661642962
"Florida","Glades","12043",1.26829214308204,1.588655306962
"Florida","Gulf","12045",1.06288770416439,1.11562131185444
"Florida","Hamilton","12047",1.12434707287026,1.24026629250851
"Florida","Hardee","12049",1.20161826358243,1.4162388140338
"Florida","Hendry","12051",1.17497043170296,1.35289395086083
"Florida","Hernando","12053",1.12402425108481,1.23957840339648
"Florida","Highlands","12055",1.1829136466631,1.37146808293139
"Florida","Hillsborough","12057",0.997021654430437,0.994794688946066
"Florida","Holmes","12059",1.27477533145998,1.60658245142159
"Florida","Indian River","12061",0.970772499530792,0.949904700078747
"Florida","Jackson","12063",1.21698875142689,1.45415498649535
"Florida","Jefferson","12065",1.14389445952244,1.28261663186311
"Florida","Lafayette","12067",1.14797820562096,1.29164107851854
"Florida","Lake","12069",1.07541072420748,1.14002877707366
"Florida","Lee","12071",0.876027437061057,0.801355763323258
"Florida","Leon","12073",0.904439147161402,0.843829772530422
"Florida","Levy","12075",1.23780173712467,1.507197023205
"Florida","Liberty","12077",1.20162751041152,1.41626131385494
"Florida","Madison","12079",1.21055138737759,1.43814852089631
"Florida","Manatee","12081",1.05792385666726,1.10607968153197
"Florida","Marion","12083",1.20937436871202,1.43524174940876
"Florida","Martin","12085",0.922827899986269,0.872233987468345
"Florida","Miami-Dade","12086",0.890173395115359,0.822293760663371
"Florida","Monroe","12087",0.913895603472943,0.858344595227484
"Florida","Nassau","12089",1.04653093454555,1.08445892419329
"Florida","Okaloosa","12091",0.943606265898294,0.905235762503336
"Florida","Okeechobee","12093",1.21636484461505,1.45259555089895
"Florida","Orange","12095",0.944235914171963,0.906251262080021
"Florida","Osceola","12097",1.1033340373304,1.19624535144225
"Florida","Palm Beach","12099",0.959183950395783,0.930633396119982
"Florida","Pasco","12101",1.14057268576314,1.27532171274888
"Florida","Pinellas","12103",0.998216910039487,0.996880863902192
"Florida","Polk","12105",1.09495431074281,1.17910801111357
"Florida","Putnam","12107",1.30763359653072,1.70093609078973
"Florida","St. Johns","12109",0.901421722946831,0.83923872180712
"Florida","St. Lucie","12111",1.09832550976581,1.18597440899189
"Florida","Santa Rosa","12113",1.11074445425544,1.2115965574702
"Florida","Sarasota","12115",0.97535448634157,0.957615292132685
"Florida","Seminole","12117",0.905995691773292,0.846205680433632
"Florida","Sumter","12119",1.15857804750196,1.3153585942411
"Florida","Suwannee","12121",1.23624101965484,1.50314954048342
"Florida","Taylor","12123",1.24296393633186,1.52066716205858
"Florida","Union","12125",1.20045306297046,1.41340653966736
"Florida","Volusia","12127",1.10868851131557,1.20731885962212
"Florida","Wakulla","12129",1.03534486879425,1.06360082314204
"Florida","Walton","12131",1.03808319428744,1.06867346613869
"Florida","Washington","12133",1.23697494703896,1.50505143007288
"Georgia","Appling","13001",1.19953261754706,1.40355464657907
"Georgia","Atkinson","13003",1.19642489699201,1.39621967014488
"Georgia","Bacon","13005",1.18676202930488,1.37365854878929
"Georgia","Baker","13007",1.20250800568713,1.41061379364528
"Georgia","Baldwin","13009",1.16040065292234,1.31393832370503
"Georgia","Banks","13011",1.05652183103918,1.10189403664482
"Georgia","Barrow","13013",1.04188629992911,1.07467957791454
"Georgia","Bartow","13015",1.0249748939345,1.04396927764282
"Georgia","Ben Hill","13017",1.33538906818445,1.76716685572957
"Georgia","Berrien","13019",1.19292262151617,1.38799976286452
"Georgia","Bibb","13021",1.18921169518305,1.37934323331789
"Georgia","Bleckley","13023",1.10041920660801,1.18727568043816
"Georgia","Brantley","13025",1.17845895087777,1.35456395021881
"Georgia","Brooks","13027",1.19542834639451,1.39387576857218
"Georgia","Bryan","13029",0.973579190840884,0.955193859037883
"Georgia","Bulloch","13031",1.08812912666159,1.16278293217917
"Georgia","Burke","13033",1.24063985834083,1.50436727229797
"Georgia","Butts","13035",1.17729605512404,1.35191081502868
"Georgia","Calhoun","13037",1.30336140551416,1.67312325414891
"Georgia","Camden","13039",0.998778998866194,0.997891366420455
"Georgia","Candler","13043",1.29495345217733,1.64936108165618
"Georgia","Carroll","13045",1.04701032993796,1.08413923989791
"Georgia","Catoosa","13047",1.02182680586601,1.03833739295074
"Georgia","Charlton","13049",1.21940202816904,1.45138563375862
"Georgia","Chatham","13051",0.928128783976915,0.881950979950293
"Georgia","Chattahoochee","13053",0.845087829484721,0.759387441888531
"Georgia","Chattooga","13055",1.26941240819727,1.5793993371729
"Georgia","Cherokee","13057",0.887848751354447,0.820787923937545
"Georgia","Clarke","13059",0.86108140901119,0.781945980638759
"Georgia","Clay","13061",1.40048424642225,1.97740263537659
"Georgia","Clayton","13063",1.14840518100029,1.28761466134417
"Georgia","Clinch","13065",1.28569508235564,1.62362076346792
"Georgia","Cobb","13067",0.839831145608668,0.752075811050512
"Georgia","Coffee","13069",1.1227533935471,1.23301817516909
"Georgia","Colquitt","13071",1.17636524004123,1.34979088629416
"Georgia","Columbia","13073",0.905308889525858,0.846887891806844
"Georgia","Cook","13075",1.14786977406395,1.28645174939547
"Georgia","Coweta","13077",1.00247837157241,1.00429163164705
"Georgia","Crawford","13079",1.17190155397133,1.33967052513001
"Georgia","Crisp","13081",1.25036957377391,1.52930957139939
"Georgia","Dade","13083",1.09428477623927,1.17499158342794
"Georgia","Dawson","13085",0.901035082434189,0.840442025378256
"Georgia","Decatur","13087",1.06043101702064,1.10926581185624
"Georgia","DeKalb","13089",0.95237890425631,0.920446489174278
"Georgia","Dodge","13091",1.26600205459227,1.57030211884263
"Georgia","Dooly","13093",1.27747901204125,1.60114273461885
"Georgia","Dougherty","13095",1.22989435733253,1.47731453802168
"Georgia","Douglas","13097",1.05561638813183,1.1001928330026
"Georgia","Early","13099",1.2818725700662,1.61312077740589
"Georgia","Echols","13101",1.13943153581127,1.26825713184936
"Georgia","Effingham","13103",0.988482806256659,0.980258089627079
"Georgia","Elbert","13105",1.20269882112817,1.41106773090141
"Georgia","Emanuel","13107",1.25252121464058,1.53488384661024
"Georgia","Evans","13109",1.23302686004176,1.48514820423969
"Georgia","Fannin","13111",1.07446211732731,1.13609070633065
"Georgia","Fayette","13113",0.855525633403275,0.774055787052672
"Georgia","Floyd","13115",1.14269809106298,1.27527089702054
"Georgia","Forsyth","13117",0.770961715421835,0.660717082888566
"Georgia","Franklin","13119",1.1305640525811,1.24940336464734
"Georgia","Fulton","13121",0.785472274727842,0.679306816927614
"Georgia","Gilmer","13123",1.08784684258216,1.16222587654545
"Georgia","Glascock","13125",1.17823718402959,1.35405759268251
"Georgia","Glynn","13127",0.975456324622244,0.958321306099102
"Georgia","Gordon","13129",1.16387954258976,1.32167036161982
"Georgia","Grady","13131",1.20539441699388,1.41749623139724
"Georgia","Greene","13133",1.23924050032441,1.50081521632547
"Georgia","Gwinnett","13135",0.9039893517148,0.844893727507416
"Georgia","Habersham","13137",1.0683318248876,1.12429971784428
"Georgia","Hall","13139",0.990516591828093,0.983720332728039
"Georgia","Hancock","13141",1.35148686333435,1.81666282409767
"Georgia","Haralson","13143",1.00033242022525,1.00057472992865
"Georgia","Harris","13145",0.963544802752898,0.938617128327836
"Georgia","Hart","13147",1.13733573948984,1.26377668847267
"Georgia","Heard","13149",1.13402521495098,1.25673026054738
"Georgia","Henry","13151",1.02168557382845,1.03808534601924
"Georgia","Houston","13153",1.11534248274482,1.2176597885611
"Georgia","Irwin","13155",1.23773381205675,1.49700051171797
"Georgia","Jackson","13157",0.934893529064859,0.892558982129748
"Georgia","Jasper","13159",1.14752968250922,1.28571359327577
