"State","County","fips","ifr_OR"
"Georgia","Coweta","13077",1.00247837157241
"Georgia","Crawford","13079",1.17190155397133
"Georgia","Crisp","13081",1.25036957377391
"Georgia","Dade","13083",1.09428477623927
"Georgia","Dawson","13085",0.901035082434189
"Georgia","Decatur","13087",1.06043101702064
"Georgia","DeKalb","13089",0.95237890425631
"Georgia","Dodge","13091",1.26600205459227
"Georgia","Dooly","13093",1.27747901204125
"Georgia","Dougherty","13095",1.22989435733253
"Georgia","Douglas","13097",1.05561638813183
"Georgia","Early","13099",1.2818725700662
"Georgia","Echols","13101",1.13943153581127
"Georgia","Effingham","13103",0.988482806256659
"Georgia","Elbert","13105",1.20269882112817
"Georgia","Emanuel","13107",1.25252121464058
"Georgia","Evans","13109",1.23302686004176
"Georgia","Fannin","13111",1.07446211732731
"Georgia","Fayette","13113",0.855525633403275
"Georgia","Floyd","13115",1.14269809106298
"Georgia","Forsyth","13117",0.770961715421835
"Georgia","Franklin","13119",1.1305640525811
"Georgia","Fulton","13121",0.785472274727842
"Georgia","Gilmer","13123",1.08784684258216
"Georgia","Glascock","13125",1.17823718402959
"Georgia","Glynn","13127",0.975456324622244
"Georgia","Gordon","13129",1.16387954258976
"Georgia","Grady","13131",1.20539441699388
"Georgia","Greene","13133",1.23924050032441
"Georgia","Gwinnett","13135",0.9039893517148
"Georgia","Habersham","13137",1.0683318248876
"Georgia","Hall","13139",0.990516591828093
"Georgia","Hancock","13141",1.35148686333435
"Georgia","Haralson","13143",1.00033242022525
"Georgia","Harris","13145",0.963544802752898
"Georgia","Hart","13147",1.13733573948984
"Georgia","Heard","13149",1.13402521495098
"Georgia","Henry","13151",1.02168557382845
"Georgia","Houston","13153",1.11534248274482
"Georgia","Irwin","13155",1.23773381205675
"Georgia","Jackson","13157",0.934893529064859
"Georgia","Jasper","13159",1.14752968250922
"Georgia","Jeff Davis","13161",1.2082564423303
"Georgia","Jefferson","13163",1.27919961995244
"Georgia","Jenkins","13165",1.26466982828034
"Georgia","Johnson","13167",1.3004230772078
"Georgia","Jones","13169",1.21568587357436
"Georgia","Lamar","13171",1.07491217048008
"Georgia","Lanier","13173",1.09428919705325
"Georgia","Laurens","13175",1.17134427913992
"Georgia","Lee","13177",0.961622179550086
"Georgia","Liberty","13179",1.10904753034533
"Georgia","Lincoln","13181",1.16632813470347
"Georgia","Long","13183",1.10748574734861
"Georgia","Lowndes","13185",0.974529728859715
"Georgia","Lumpkin","13187",0.976431884303002
"Georgia","McDuffie","13189",1.23318243454521
"Georgia","McIntosh","13191",1.23823225863691
"Georgia","Macon","13193",1.2970714847039
"Georgia","Madison","13195",1.06272488303586
"Georgia","Marion","13197",1.15891366469051
"Georgia","Meriwether","13199",1.25831652047864
"Georgia","Miller","13201",1.14527790176425
"Georgia","Mitchell","13205",1.24870093925255
"Georgia","Monroe","13207",1.08535535809619
"Georgia","Montgomery","13209",1.08456609734359
"Georgia","Morgan","13211",1.03199250389729
"Georgia","Murray","13213",1.05810181662041
"Georgia","Muscogee","13215",1.12867860557512
"Georgia","Newton","13217",1.14480570393659
"Georgia","Oconee","13219",0.815551209170109
"Georgia","Oglethorpe","13221",1.12296286193624
"Georgia","Paulding","13223",1.00844350843504
"Georgia","Peach","13225",1.15958385746515
"Georgia","Pickens","13227",1.06900519555512
"Georgia","Pierce","13229",1.12206369429379
"Georgia","Pike","13231",1.09533420310529
"Georgia","Polk","13233",1.15848468493842
"Georgia","Pulaski","13235",1.24851137267629
"Georgia","Putnam","13237",1.16547684409875
"Georgia","Quitman","13239",1.38764482109333
"Georgia","Rabun","13241",1.15254620700888
"Georgia","Randolph","13243",1.38195179145748
"Georgia","Richmond","13245",1.17108345211489
"Georgia","Rockdale","13247",1.19708132646778
"Georgia","Schley","13249",1.16246936877634
"Georgia","Screven","13251",1.18277699936249
"Georgia","Seminole","13253",1.26792145741692
"Georgia","Spalding","13255",1.22130870353086
"Georgia","Stephens","13257",1.10442588861259
"Georgia","Stewart","13259",1.26861661994241
