fips,mu,sd
26081,-0.7884031379412267,0.07755598541637526
26087,-0.7884031379412267,0.07755598541637526
26093,-0.7884031379412267,0.07755598541637526
26095,-0.7884031379412267,0.07755598541637526
26099,-0.7884031379412267,0.07755598541637526
26101,-0.7884031379412267,0.07755598541637526
26115,-0.7884031379412267,0.07755598541637526
26071,-0.7884031379412267,0.07755598541637526
26125,-0.7884031379412267,0.07755598541637526
26131,-0.7884031379412267,0.07755598541637526
26135,-0.7884031379412267,0.07755598541637526
26145,-0.7884031379412267,0.07755598541637526
26147,-0.7884031379412267,0.07755598541637526
26157,-0.7884031379412267,0.07755598541637526
26159,-0.7884031379412267,0.07755598541637526
26163,-0.7884031379412267,0.07755598541637526
26025,-0.7884031379412267,0.07755598541637526
26039,-0.7884031379412267,0.07755598541637526
26049,-0.7884031379412267,0.07755598541637526
26059,-0.7884031379412267,0.07755598541637526
26063,-0.7884031379412267,0.07755598541637526
26113,-0.7884031379412267,0.07755598541637526
26119,-0.7884031379412267,0.07755598541637526
26129,-0.7884031379412267,0.07755598541637526
26137,-0.7884031379412267,0.07755598541637526
26149,-0.7884031379412267,0.07755598541637526
26001,-0.7884031379412267,0.07755598541637526
26089,-0.7884031379412267,0.07755598541637526
26105,-0.7884031379412267,0.07755598541637526
26011,-0.7884031379412267,0.07755598541637526
26109,-0.7884031379412267,0.07755598541637526
26013,-0.7884031379412267,0.07755598541637526
26029,-0.7884031379412267,0.07755598541637526
26121,-0.7884031379412267,0.07755598541637526
26127,-0.7884031379412267,0.07755598541637526
26139,-0.7884031379412267,0.07755598541637526
26141,-0.7884031379412267,0.07755598541637526
26151,-0.7884031379412267,0.07755598541637526
26153,-0.7884031379412267,0.07755598541637526
26053,-0.7884031379412267,0.07755598541637526
26055,-0.7884031379412267,0.07755598541637526
26067,-0.7884031379412267,0.07755598541637526
41017,-0.7565390630956229,0.08595772716138984
41031,-0.7565390630956229,0.08595772716138984
41037,-0.7565390630956229,0.08595772716138984
41053,-0.7565390630956229,0.08595772716138984
41069,-0.7565390630956229,0.08595772716138984
41003,-0.7565390630956229,0.08595772716138984
41005,-0.7565390630956229,0.08595772716138984
41011,-0.7565390630956229,0.08595772716138984
41013,-0.7565390630956229,0.08595772716138984
41021,-0.7565390630956229,0.08595772716138984
41027,-0.7565390630956229,0.08595772716138984
41029,-0.7565390630956229,0.08595772716138984
41033,-0.7565390630956229,0.08595772716138984
41039,-0.7565390630956229,0.08595772716138984
41043,-0.7565390630956229,0.08595772716138984
41049,-0.7565390630956229,0.08595772716138984
41051,-0.7565390630956229,0.08595772716138984
41059,-0.7565390630956229,0.08595772716138984
41065,-0.7565390630956229,0.08595772716138984
41071,-0.7565390630956229,0.08595772716138984
41009,-0.7565390630956229,0.08595772716138984
41023,-0.7565390630956229,0.08595772716138984
41047,-0.7565390630956229,0.08595772716138984
41061,-0.7565390630956229,0.08595772716138984
41035,-0.7565390630956229,0.08595772716138984
41001,-0.7565390630956229,0.08595772716138984
41007,-0.7565390630956229,0.08595772716138984
41041,-0.7565390630956229,0.08595772716138984
41015,-0.7565390630956229,0.08595772716138984
41025,-0.7565390630956229,0.08595772716138984
41045,-0.7565390630956229,0.08595772716138984
41055,-0.7565390630956229,0.08595772716138984
41057,-0.7565390630956229,0.08595772716138984
41063,-0.7565390630956229,0.08595772716138984
41067,-0.7565390630956229,0.08595772716138984
41019,-0.7565390630956229,0.08595772716138984
53013,-0.7549430465033595,0.08099142911402571
53021,-0.7549430465033595,0.08099142911402571
53041,-0.7549430465033595,0.08099142911402571
53045,-0.7549430465033595,0.08099142911402571
53065,-0.7549430465033595,0.08099142911402571
53001,-0.7549430465033595,0.08099142911402571
53003,-0.7549430465033595,0.08099142911402571
53005,-0.7549430465033595,0.08099142911402571
53015,-0.7549430465033595,0.08099142911402571
53017,-0.7549430465033595,0.08099142911402571
53019,-0.7549430465033595,0.08099142911402571
53023,-0.7549430465033595,0.08099142911402571
53025,-0.7549430465033595,0.08099142911402571
53029,-0.7549430465033595,0.08099142911402571
53037,-0.7549430465033595,0.08099142911402571
53039,-0.7549430465033595,0.08099142911402571
53059,-0.7549430465033595,0.08099142911402571
53075,-0.7549430465033595,0.08099142911402571
53011,-0.7549430465033595,0.08099142911402571
53035,-0.7549430465033595,0.08099142911402571
53033,-0.7549430465033595,0.08099142911402571
53043,-0.7549430465033595,0.08099142911402571
53051,-0.7549430465033595,0.08099142911402571
53053,-0.7549430465033595,0.08099142911402571
53063,-0.7549430465033595,0.08099142911402571
53067,-0.7549430465033595,0.08099142911402571
53069,-0.7549430465033595,0.08099142911402571
53077,-0.7549430465033595,0.08099142911402571
53007,-0.7549430465033595,0.08099142911402571
53047,-0.7549430465033595,0.08099142911402571
53031,-0.7549430465033595,0.08099142911402571
53049,-0.7549430465033595,0.08099142911402571
53055,-0.7549430465033595,0.08099142911402571
53061,-0.7549430465033595,0.08099142911402571
53071,-0.7549430465033595,0.08099142911402571
53073,-0.7549430465033595,0.08099142911402571
53057,-0.7549430465033595,0.08099142911402571
53009,-0.7549430465033595,0.08099142911402571
53027,-0.7549430465033595,0.08099142911402571
37001,-0.7453454007246629,0.05800466070048631
37005,-0.7453454007246629,0.05800466070048631
37017,-0.7453454007246629,0.05800466070048631
37021,-0.7453454007246629,0.05800466070048631
37027,-0.7453454007246629,0.05800466070048631
37055,-0.7453454007246629,0.05800466070048631
37057,-0.7453454007246629,0.05800466070048631
37067,-0.7453454007246629,0.05800466070048631
37081,-0.7453454007246629,0.05800466070048631
37091,-0.7453454007246629,0.05800466070048631
37103,-0.7453454007246629,0.05800466070048631
37117,-0.7453454007246629,0.05800466070048631
37127,-0.7453454007246629,0.05800466070048631
37141,-0.7453454007246629,0.05800466070048631
37151,-0.7453454007246629,0.05800466070048631
37165,-0.7453454007246629,0.05800466070048631
37167,-0.7453454007246629,0.05800466070048631
37181,-0.7453454007246629,0.05800466070048631
37191,-0.7453454007246629,0.05800466070048631
37197,-0.7453454007246629,0.05800466070048631
37193,-0.7453454007246629,0.05800466070048631
37195,-0.7453454007246629,0.05800466070048631
37199,-0.7453454007246629,0.05800466070048631
37011,-0.7453454007246629,0.05800466070048631
37013,-0.7453454007246629,0.05800466070048631
37019,-0.7453454007246629,0.05800466070048631
37025,-0.7453454007246629,0.05800466070048631
37035,-0.7453454007246629,0.05800466070048631
37037,-0.7453454007246629,0.05800466070048631
37039,-0.7453454007246629,0.05800466070048631
37041,-0.7453454007246629,0.05800466070048631
37047,-0.7453454007246629,0.05800466070048631
37059,-0.7453454007246629,0.05800466070048631
37061,-0.7453454007246629,0.05800466070048631
37065,-0.7453454007246629,0.05800466070048631
37069,-0.7453454007246629,0.05800466070048631
37071,-0.7453454007246629,0.05800466070048631
37075,-0.7453454007246629,0.05800466070048631
37077,-0.7453454007246629,0.05800466070048631
37083,-0.7453454007246629,0.05800466070048631
37087,-0.7453454007246629,0.05800466070048631
37095,-0.7453454007246629,0.05800466070048631
37099,-0.7453454007246629,0.05800466070048631
37105,-0.7453454007246629,0.05800466070048631
37111,-0.7453454007246629,0.05800466070048631
37115,-0.7453454007246629,0.05800466070048631
37121,-0.7453454007246629,0.05800466070048631
37129,-0.7453454007246629,0.05800466070048631
37135,-0.7453454007246629,0.05800466070048631
37139,-0.7453454007246629,0.05800466070048631
37143,-0.7453454007246629,0.05800466070048631
37147,-0.7453454007246629,0.05800466070048631
37153,-0.7453454007246629,0.05800466070048631
37159,-0.7453454007246629,0.05800466070048631
37163,-0.7453454007246629,0.05800466070048631
37169,-0.7453454007246629,0.05800466070048631
37175,-0.7453454007246629,0.05800466070048631
37183,-0.7453454007246629,0.05800466070048631
37187,-0.7453454007246629,0.05800466070048631
37003,-0.7453454007246629,0.05800466070048631
37007,-0.7453454007246629,0.05800466070048631
37009,-0.7453454007246629,0.05800466070048631
37033,-0.7453454007246629,0.05800466070048631
37045,-0.7453454007246629,0.05800466070048631
37063,-0.7453454007246629,0.05800466070048631
37073,-0.7453454007246629,0.05800466070048631
37085,-0.7453454007246629,0.05800466070048631
37097,-0.7453454007246629,0.05800466070048631
37109,-0.7453454007246629,0.05800466070048631
37123,-0.7453454007246629,0.05800466070048631
37133,-0.7453454007246629,0.05800466070048631
37145,-0.7453454007246629,0.05800466070048631
37157,-0.7453454007246629,0.05800466070048631
37173,-0.7453454007246629,0.05800466070048631
37179,-0.7453454007246629,0.05800466070048631
37053,-0.7453454007246629,0.05800466070048631
37079,-0.7453454007246629,0.05800466070048631
37089,-0.7453454007246629,0.05800466070048631
37015,-0.7453454007246629,0.05800466070048631
37023,-0.7453454007246629,0.05800466070048631
37029,-0.7453454007246629,0.05800466070048631
37031,-0.7453454007246629,0.05800466070048631
37101,-0.7453454007246629,0.05800466070048631
37107,-0.7453454007246629,0.05800466070048631
37113,-0.7453454007246629,0.05800466070048631
37119,-0.7453454007246629,0.05800466070048631
37125,-0.7453454007246629,0.05800466070048631
37189,-0.7453454007246629,0.05800466070048631
37171,-0.7453454007246629,0.05800466070048631
37177,-0.7453454007246629,0.05800466070048631
37049,-0.7453454007246629,0.05800466070048631
37051,-0.7453454007246629,0.05800466070048631
37131,-0.7453454007246629,0.05800466070048631
37137,-0.7453454007246629,0.05800466070048631
37149,-0.7453454007246629,0.05800466070048631
37155,-0.7453454007246629,0.05800466070048631
37043,-0.7453454007246629,0.05800466070048631
37185,-0.7453454007246629,0.05800466070048631
37093,-0.7453454007246629,0.05800466070048631
37161,-0.7453454007246629,0.05800466070048631
42013,-0.726011569046412,0.06278964998105986
42015,-0.726011569046412,0.06278964998105986
42021,-0.726011569046412,0.06278964998105986
42031,-0.726011569046412,0.06278964998105986
42047,-0.726011569046412,0.06278964998105986
42063,-0.726011569046412,0.06278964998105986
42069,-0.726011569046412,0.06278964998105986
42087,-0.726011569046412,0.06278964998105986
42093,-0.726011569046412,0.06278964998105986
42105,-0.726011569046412,0.06278964998105986
42113,-0.726011569046412,0.06278964998105986
42123,-0.726011569046412,0.06278964998105986
42005,-0.726011569046412,0.06278964998105986
42003,-0.726011569046412,0.06278964998105986
42007,-0.726011569046412,0.06278964998105986
42017,-0.726011569046412,0.06278964998105986
42023,-0.726011569046412,0.06278964998105986
42027,-0.726011569046412,0.06278964998105986
42029,-0.726011569046412,0.06278964998105986
42033,-0.726011569046412,0.06278964998105986
42039,-0.726011569046412,0.06278964998105986
42045,-0.726011569046412,0.06278964998105986
42049,-0.726011569046412,0.06278964998105986
42051,-0.726011569046412,0.06278964998105986
42055,-0.726011569046412,0.06278964998105986
42061,-0.726011569046412,0.06278964998105986
42067,-0.726011569046412,0.06278964998105986
42073,-0.726011569046412,0.06278964998105986
42079,-0.726011569046412,0.06278964998105986
42085,-0.726011569046412,0.06278964998105986
42089,-0.726011569046412,0.06278964998105986
42095,-0.726011569046412,0.06278964998105986
42101,-0.726011569046412,0.06278964998105986
42109,-0.726011569046412,0.06278964998105986
42111,-0.726011569046412,0.06278964998105986
42115,-0.726011569046412,0.06278964998105986
42119,-0.726011569046412,0.06278964998105986
42121,-0.726011569046412,0.06278964998105986
42125,-0.726011569046412,0.06278964998105986
42133,-0.726011569046412,0.06278964998105986
42011,-0.726011569046412,0.06278964998105986
42019,-0.726011569046412,0.06278964998105986
42025,-0.726011569046412,0.06278964998105986
42037,-0.726011569046412,0.06278964998105986
42053,-0.726011569046412,0.06278964998105986
42057,-0.726011569046412,0.06278964998105986
42075,-0.726011569046412,0.06278964998105986
42081,-0.726011569046412,0.06278964998105986
42099,-0.726011569046412,0.06278964998105986
42117,-0.726011569046412,0.06278964998105986
42131,-0.726011569046412,0.06278964998105986
42009,-0.726011569046412,0.06278964998105986
42035,-0.726011569046412,0.06278964998105986
42041,-0.726011569046412,0.06278964998105986
42043,-0.726011569046412,0.06278964998105986
42059,-0.726011569046412,0.06278964998105986
42065,-0.726011569046412,0.06278964998105986
42071,-0.726011569046412,0.06278964998105986
42077,-0.726011569046412,0.06278964998105986
42083,-0.726011569046412,0.06278964998105986
42107,-0.726011569046412,0.06278964998105986
42127,-0.726011569046412,0.06278964998105986
42129,-0.726011569046412,0.06278964998105986
42091,-0.726011569046412,0.06278964998105986
42097,-0.726011569046412,0.06278964998105986
42103,-0.726011569046412,0.06278964998105986
42001,-0.726011569046412,0.06278964998105986
02050,-0.7172041055584226,0.09285739659740101
02105,-0.7172041055584226,0.09285739659740101
02122,-0.7172041055584226,0.09285739659740101
02150,-0.7172041055584226,0.09285739659740101
02164,-0.7172041055584226,0.09285739659740101
02180,-0.7172041055584226,0.09285739659740101
02188,-0.7172041055584226,0.09285739659740101
02198,-0.7172041055584226,0.09285739659740101
02261,-0.7172041055584226,0.09285739659740101
02270,-0.7172041055584226,0.09285739659740101
02070,-0.7172041055584226,0.09285739659740101
02110,-0.7172041055584226,0.09285739659740101
02130,-0.7172041055584226,0.09285739659740101
02185,-0.7172041055584226,0.09285739659740101
02195,-0.7172041055584226,0.09285739659740101
02220,-0.7172041055584226,0.09285739659740101
02230,-0.7172041055584226,0.09285739659740101
02020,-0.7172041055584226,0.09285739659740101
02068,-0.7172041055584226,0.09285739659740101
02013,-0.7172041055584226,0.09285739659740101
02275,-0.7172041055584226,0.09285739659740101
02240,-0.7172041055584226,0.09285739659740101
02090,-0.7172041055584226,0.09285739659740101
02100,-0.7172041055584226,0.09285739659740101
02170,-0.7172041055584226,0.09285739659740101
02016,-0.7172041055584226,0.09285739659740101
02060,-0.7172041055584226,0.09285739659740101
02290,-0.7172041055584226,0.09285739659740101
02282,-0.7172041055584226,0.09285739659740101
17005,-0.7028583795506821,0.05962880502815868
17009,-0.7028583795506821,0.05962880502815868
17019,-0.7028583795506821,0.05962880502815868
17029,-0.7028583795506821,0.05962880502815868
17035,-0.7028583795506821,0.05962880502815868
17049,-0.7028583795506821,0.05962880502815868
17055,-0.7028583795506821,0.05962880502815868
17065,-0.7028583795506821,0.05962880502815868
17073,-0.7028583795506821,0.05962880502815868
17077,-0.7028583795506821,0.05962880502815868
17079,-0.7028583795506821,0.05962880502815868
17089,-0.7028583795506821,0.05962880502815868
17103,-0.7028583795506821,0.05962880502815868
17107,-0.7028583795506821,0.05962880502815868
17121,-0.7028583795506821,0.05962880502815868
17129,-0.7028583795506821,0.05962880502815868
17139,-0.7028583795506821,0.05962880502815868
17145,-0.7028583795506821,0.05962880502815868
17155,-0.7028583795506821,0.05962880502815868
17169,-0.7028583795506821,0.05962880502815868
17175,-0.7028583795506821,0.05962880502815868
17179,-0.7028583795506821,0.05962880502815868
17189,-0.7028583795506821,0.05962880502815868
17203,-0.7028583795506821,0.05962880502815868
17003,-0.7028583795506821,0.05962880502815868
17007,-0.7028583795506821,0.05962880502815868
17011,-0.7028583795506821,0.05962880502815868
17015,-0.7028583795506821,0.05962880502815868
17023,-0.7028583795506821,0.05962880502815868
17033,-0.7028583795506821,0.05962880502815868
17037,-0.7028583795506821,0.05962880502815868
17041,-0.7028583795506821,0.05962880502815868
17043,-0.7028583795506821,0.05962880502815868
17047,-0.7028583795506821,0.05962880502815868
17051,-0.7028583795506821,0.05962880502815868
17053,-0.7028583795506821,0.05962880502815868
17057,-0.7028583795506821,0.05962880502815868
17063,-0.7028583795506821,0.05962880502815868
17131,-0.7028583795506821,0.05962880502815868
17081,-0.7028583795506821,0.05962880502815868
17091,-0.7028583795506821,0.05962880502815868
17093,-0.7028583795506821,0.05962880502815868
17099,-0.7028583795506821,0.05962880502815868
17101,-0.7028583795506821,0.05962880502815868
17105,-0.7028583795506821,0.05962880502815868
17109,-0.7028583795506821,0.05962880502815868
17111,-0.7028583795506821,0.05962880502815868
17117,-0.7028583795506821,0.05962880502815868
17125,-0.7028583795506821,0.05962880502815868
17127,-0.7028583795506821,0.05962880502815868
17133,-0.7028583795506821,0.05962880502815868
17137,-0.7028583795506821,0.05962880502815868
17141,-0.7028583795506821,0.05962880502815868
17143,-0.7028583795506821,0.05962880502815868
17147,-0.7028583795506821,0.05962880502815868
17153,-0.7028583795506821,0.05962880502815868
17159,-0.7028583795506821,0.05962880502815868
17165,-0.7028583795506821,0.05962880502815868
17167,-0.7028583795506821,0.05962880502815868
17177,-0.7028583795506821,0.05962880502815868
17183,-0.7028583795506821,0.05962880502815868
17191,-0.7028583795506821,0.05962880502815868
17195,-0.7028583795506821,0.05962880502815868
17197,-0.7028583795506821,0.05962880502815868
17001,-0.7028583795506821,0.05962880502815868
17017,-0.7028583795506821,0.05962880502815868
17025,-0.7028583795506821,0.05962880502815868
17039,-0.7028583795506821,0.05962880502815868
17045,-0.7028583795506821,0.05962880502815868
17061,-0.7028583795506821,0.05962880502815868
17069,-0.7028583795506821,0.05962880502815868
17071,-0.7028583795506821,0.05962880502815868
17075,-0.7028583795506821,0.05962880502815868
17087,-0.7028583795506821,0.05962880502815868
17095,-0.7028583795506821,0.05962880502815868
17113,-0.7028583795506821,0.05962880502815868
17123,-0.7028583795506821,0.05962880502815868
17135,-0.7028583795506821,0.05962880502815868
17151,-0.7028583795506821,0.05962880502815868
17163,-0.7028583795506821,0.05962880502815868
17187,-0.7028583795506821,0.05962880502815868
17199,-0.7028583795506821,0.05962880502815868
17059,-0.7028583795506821,0.05962880502815868
17067,-0.7028583795506821,0.05962880502815868
17083,-0.7028583795506821,0.05962880502815868
17085,-0.7028583795506821,0.05962880502815868
17097,-0.7028583795506821,0.05962880502815868
17115,-0.7028583795506821,0.05962880502815868
17119,-0.7028583795506821,0.05962880502815868
17013,-0.7028583795506821,0.05962880502815868
17021,-0.7028583795506821,0.05962880502815868
17027,-0.7028583795506821,0.05962880502815868
17031,-0.7028583795506821,0.05962880502815868
17149,-0.7028583795506821,0.05962880502815868
17157,-0.7028583795506821,0.05962880502815868
17161,-0.7028583795506821,0.05962880502815868
17171,-0.7028583795506821,0.05962880502815868
17173,-0.7028583795506821,0.05962880502815868
17181,-0.7028583795506821,0.05962880502815868
17185,-0.7028583795506821,0.05962880502815868
17193,-0.7028583795506821,0.05962880502815868
17201,-0.7028583795506821,0.05962880502815868
35001,-0.6911804247050986,0.11087910615500052
35006,-0.6911804247050986,0.11087910615500052
35015,-0.6911804247050986,0.11087910615500052
35027,-0.6911804247050986,0.11087910615500052
35028,-0.6911804247050986,0.11087910615500052
35045,-0.6911804247050986,0.11087910615500052
35053,-0.6911804247050986,0.11087910615500052
35007,-0.6911804247050986,0.11087910615500052
35019,-0.6911804247050986,0.11087910615500052
35021,-0.6911804247050986,0.11087910615500052
35025,-0.6911804247050986,0.11087910615500052
35033,-0.6911804247050986,0.11087910615500052
35039,-0.6911804247050986,0.11087910615500052
35041,-0.6911804247050986,0.11087910615500052
35043,-0.6911804247050986,0.11087910615500052
35049,-0.6911804247050986,0.11087910615500052
35057,-0.6911804247050986,0.11087910615500052
35061,-0.6911804247050986,0.11087910615500052
35013,-0.6911804247050986,0.11087910615500052
35017,-0.6911804247050986,0.11087910615500052
35037,-0.6911804247050986,0.11087910615500052
35059,-0.6911804247050986,0.11087910615500052
35011,-0.6911804247050986,0.11087910615500052
35047,-0.6911804247050986,0.11087910615500052
35051,-0.6911804247050986,0.11087910615500052
35055,-0.6911804247050986,0.11087910615500052
35023,-0.6911804247050986,0.11087910615500052
35029,-0.6911804247050986,0.11087910615500052
35031,-0.6911804247050986,0.11087910615500052
35035,-0.6911804247050986,0.11087910615500052
35003,-0.6911804247050986,0.11087910615500052
35005,-0.6911804247050986,0.11087910615500052
35009,-0.6911804247050986,0.11087910615500052
24001,-0.6867198394472946,0.08655040794291653
24003,-0.6867198394472946,0.08655040794291653
24009,-0.6867198394472946,0.08655040794291653
24017,-0.6867198394472946,0.08655040794291653
24019,-0.6867198394472946,0.08655040794291653
24029,-0.6867198394472946,0.08655040794291653
24035,-0.6867198394472946,0.08655040794291653
24037,-0.6867198394472946,0.08655040794291653
24039,-0.6867198394472946,0.08655040794291653
24041,-0.6867198394472946,0.08655040794291653
24011,-0.6867198394472946,0.08655040794291653
24013,-0.6867198394472946,0.08655040794291653
24021,-0.6867198394472946,0.08655040794291653
24023,-0.6867198394472946,0.08655040794291653
24031,-0.6867198394472946,0.08655040794291653
24033,-0.6867198394472946,0.08655040794291653
24043,-0.6867198394472946,0.08655040794291653
24047,-0.6867198394472946,0.08655040794291653
24015,-0.6867198394472946,0.08655040794291653
24027,-0.6867198394472946,0.08655040794291653
24045,-0.6867198394472946,0.08655040794291653
24005,-0.6867198394472946,0.08655040794291653
24025,-0.6867198394472946,0.08655040794291653
24510,-0.6867198394472946,0.08655040794291653
34007,-0.6855058430766036,0.0700328904954765
34015,-0.6855058430766036,0.0700328904954765
34031,-0.6855058430766036,0.0700328904954765
34003,-0.6855058430766036,0.0700328904954765
34009,-0.6855058430766036,0.0700328904954765
34013,-0.6855058430766036,0.0700328904954765
34017,-0.6855058430766036,0.0700328904954765
34019,-0.6855058430766036,0.0700328904954765
34021,-0.6855058430766036,0.0700328904954765
34029,-0.6855058430766036,0.0700328904954765
34033,-0.6855058430766036,0.0700328904954765
34035,-0.6855058430766036,0.0700328904954765
34041,-0.6855058430766036,0.0700328904954765
34027,-0.6855058430766036,0.0700328904954765
34037,-0.6855058430766036,0.0700328904954765
34001,-0.6855058430766036,0.0700328904954765
34005,-0.6855058430766036,0.0700328904954765
34011,-0.6855058430766036,0.0700328904954765
34023,-0.6855058430766036,0.0700328904954765
34025,-0.6855058430766036,0.0700328904954765
34039,-0.6855058430766036,0.0700328904954765
04003,-0.6835863594766484,0.06569235310535902
04013,-0.6835863594766484,0.06569235310535902
04005,-0.6835863594766484,0.06569235310535902
04009,-0.6835863594766484,0.06569235310535902
04011,-0.6835863594766484,0.06569235310535902
04012,-0.6835863594766484,0.06569235310535902
04017,-0.6835863594766484,0.06569235310535902
04021,-0.6835863594766484,0.06569235310535902
04023,-0.6835863594766484,0.06569235310535902
04027,-0.6835863594766484,0.06569235310535902
04001,-0.6835863594766484,0.06569235310535902
04007,-0.6835863594766484,0.06569235310535902
04019,-0.6835863594766484,0.06569235310535902
04015,-0.6835863594766484,0.06569235310535902
04025,-0.6835863594766484,0.06569235310535902
36003,-0.6824616983989081,0.048355207134615184
36021,-0.6824616983989081,0.048355207134615184
36037,-0.6824616983989081,0.048355207134615184
36043,-0.6824616983989081,0.048355207134615184
36057,-0.6824616983989081,0.048355207134615184
36069,-0.6824616983989081,0.048355207134615184
36083,-0.6824616983989081,0.048355207134615184
36095,-0.6824616983989081,0.048355207134615184
36109,-0.6824616983989081,0.048355207134615184
36121,-0.6824616983989081,0.048355207134615184
36123,-0.6824616983989081,0.048355207134615184
36007,-0.6824616983989081,0.048355207134615184
36011,-0.6824616983989081,0.048355207134615184
36013,-0.6824616983989081,0.048355207134615184
36019,-0.6824616983989081,0.048355207134615184
36027,-0.6824616983989081,0.048355207134615184
36033,-0.6824616983989081,0.048355207134615184
36035,-0.6824616983989081,0.048355207134615184
36039,-0.6824616983989081,0.048355207134615184
36041,-0.6824616983989081,0.048355207134615184
36045,-0.6824616983989081,0.048355207134615184
36051,-0.6824616983989081,0.048355207134615184
