fips,propunder12
08015,0.105632276747897
08017,0.1895776193088316
08019,0.10696368478642361
08021,0.178523555360581
08023,0.1340546110252447
08025,0.07879869164436515
08027,0.09691177632098572
08029,0.13752180153045138
08031,0.14175328257630038
08033,0.13398533007334965
08035,0.17152868560648554
08037,0.14947821307543072
08039,0.14155696896424844
08041,0.17213227070592307
08043,0.11304475298946619
08045,0.1799665085496601
08047,0.09910083493898524
08049,0.11275371176815138
08051,0.11364275668073136
08053,0.1097353726632678
08055,0.11093986274281725
08057,0.1227187814341141
08059,0.1371843399434751
08061,0.17725321888412018
08063,0.1818027930596699
08065,0.14277635719905588
08067,0.1307698837711076
08069,0.1356527453392806
08071,0.12490565519891315
08073,0.14633029139212855
08075,0.12799072697671127
08077,0.15116737732288885
08079,0.10018262457605008
08081,0.18627170027601392
08083,0.15478733586003598
08085,0.15108311799162394
08087,0.19064356503880137
08089,0.16653371652115
08091,0.10230956239870341
08093,0.10367960535408627
08095,0.17205618930894692
08097,0.10005760173482872
08099,0.1854372903542502
08101,0.156598620561959
08103,0.17421766997612165
08105,0.15715479089277146
08107,0.12191349586383059
08109,0.14544117647058824
08111,0.088
08113,0.11922254711649508
08115,0.1360416106178818
08117,0.11734456260187844
08119,0.11703160903656792
08121,0.1584744034264736
08123,0.18743445373442055
08125,0.2009102209390914
09001,0.15371916665023677
09003,0.14648672092457923
09005,0.12108718922325683
09007,0.11629988993623681
09009,0.13940016320756524
09011,0.13376798137911144
09013,0.11433594785510456
09015,0.13651132605495792
10001,0.16351457579812484
10003,0.1518458610507072
10005,0.13243510566025465
11001,0.14190520260298622
12001,0.12978362352810885
12003,0.17102813369516678
12005,0.14964428010433686
12007,0.1403775515278972
12009,0.1274734171892973
12011,0.151204504619906
12013,0.14000284212022168
12015,0.08231098959906322
12017,0.10316395348214334
12019,0.15947294978840215
12021,0.1182935879701189
12023,0.155519150693801
12027,0.13235170205594876
12029,0.13054864475579414
12031,0.1671775877216889
12033,0.15124156173263678
12035,0.11353045658760841
12037,0.11069976531253098
12039,0.15619467475328228
12041,0.14120991269222138
12043,0.09695170516255158
12045,0.1327305021798805
12047,0.13607581782661107
12049,0.18354688647678122
12051,0.19413872292577877
12053,0.12823088130444216
12055,0.12019574245089001
12057,0.1596376264827964
12059,0.1442813568343262
12061,0.10945065619820642
12063,0.13373185532531118
12065,0.11861359997752997
12067,0.1333681635754827
12069,0.1342825311967284
12071,0.1230557671745002
12073,0.13137836678864367
12075,0.1407272306177986
12077,0.12006527634452473
12079,0.13129365895922457
12081,0.12705648832503053
12083,0.13241612080467044
12085,0.11320940260309305
12086,0.14640882494027385
12087,0.11144139968091071
12089,0.14088769562394965
12091,0.16454801253232149
12093,0.15429689354872408
12095,0.15795557620248218
12097,0.1707603766316183
12099,0.13490727448012935
12101,0.1438315412095633
12103,0.11314246858385495
12105,0.15627799948035725
12107,0.1526938055382232
12109,0.149680419505237
12111,0.13867222053442557
12113,0.15468975971463053
12115,0.09751823860885875
12117,0.1466124807431989
12119,0.05107668682447292
12121,0.14926416847880028
12123,0.14396945004506304
12125,0.14233562264448268
12127,0.12474990613026198
12129,0.1449417615495354
12131,0.14904601024374925
12133,0.14152590355761066
13001,0.17856208865449155
13003,0.18733256322658345
13005,0.18168416510858623
13007,0.13800606620071212
13009,0.12762929538354736
13011,0.15508054845941296
13013,0.18461772393868522
13015,0.1686456736045253
13017,0.17547923993806194
13019,0.16844413641864844
13021,0.17533801731231966
13023,0.1348763331064216
13025,0.16337543174493194
13027,0.15530406149937126
13029,0.2112791152122384
13031,0.13837553468229094
13033,0.18259560049480988
13035,0.1474716508703363
13037,0.1146039043025025
13039,0.17943991544237317
13043,0.17644871628028036
13045,0.16597552927009607
13047,0.1561048066068564
13049,0.13416380725048485
13051,0.15182374994850104
13053,0.18167518678725914
13055,0.16002423263327947
13057,0.16600453413471528
13059,0.12335624772879085
13061,0.13953324402453643
13063,0.19986964323736636
13065,0.18260026656973222
13067,0.16465532293911558
13069,0.17724431385050382
13071,0.18464612749511408
13073,0.17825717700437968
13075,0.1774874161561443
13077,0.16790310739390202
13079,0.13915983241940438
13081,0.16892340250004484
13083,0.13457116507838918
13085,0.1405008178027598
13087,0.17434360297465473
13089,0.17027930488566229
13091,0.13628297989935131
13093,0.1109350237717908
13095,0.17056148002155808
13097,0.17807687667266264
13099,0.17566848607854343
13101,0.1879308622239984
13103,0.1895216543113539
13105,0.1580116373647
13107,0.1797117056679054
13109,0.1881973763570567
13111,0.11314346039978887
13113,0.14997902526271076
13115,0.16219091205086567
13117,0.1847716873165477
13119,0.15614569728631547
13121,0.15233377387839495
13123,0.13569394972359466
13125,0.1457096600107933
13127,0.1510494206934771
13129,0.16562224259935293
13131,0.17693917944791523
13133,0.13744148400927506
13135,0.18570777856016737
13137,0.15777974530766148
13139,0.1748223841992042
13141,0.10359027761342389
13143,0.17114975350879558
13145,0.1467351722882243
13147,0.1458975398239563
13149,0.1569361444974149
13151,0.1710339328324816
13153,0.18354117627630642
13155,0.1436617922122088
13157,0.18034733029430802
13159,0.1626857674628465
13161,0.18490115430542656
13163,0.1652372560537824
13165,0.14020348034250993
13167,0.1324296792166483
13169,0.15426003955027287
13171,0.14758162404591932
13173,0.1735576923076923
13175,0.17582227546122506
13177,0.18499541809084888
13179,0.2216729556069071
13181,0.13428614716428464
13183,0.19802579599207856
13185,0.1755917289332372
13187,0.11808553735748598
13189,0.17971194227571238
13191,0.10995500954132018
13193,0.13116170028996235
13195,0.16248606840246538
13197,0.14424044868414745
13199,0.15210145132810213
13201,0.16236020053991515
13205,0.16241091278372966
13207,0.14157145036282678
13209,0.14117241230623287
13211,0.15801685568619292
13213,0.17154227361465685
13215,0.18286390363559404
13217,0.17937022093864885
13219,0.17954525047141104
13221,0.14738680992473696
13223,0.1813032071914221
13225,0.1473559375312558
13227,0.137383338668768
13229,0.17395384329820365
13231,0.15498486868558609
13233,0.1804983554646637
13235,0.12316308889209047
13237,0.13820666654583022
13239,0.133785075145513
13241,0.11292606157050421
13243,0.1468898399484083
13245,0.16613532469497366
13247,0.16652630929180517
13249,0.15939322331059191
13251,0.15273207948390063
13253,0.14600803850543342
13255,0.16919536362161483
13257,0.16145592808103199
13259,0.07881936103771318
13261,0.16161521210737642
13263,0.11707206916575262
13265,0.12496735440062681
13267,0.144748518365924
13269,0.13907566175919214
13271,0.1114305166805356
13273,0.16535118628141884
13275,0.17060401776655468
13277,0.17796991231757264
13279,0.1879242800322976
13281,0.08878519710378116
13283,0.16327358026121455
13285,0.17270256351567864
13287,0.17893311942244058
13289,0.13739139020537125
13291,0.10650810245687402
13293,0.16470453940108826
13295,0.15242992347444978
13297,0.16983334606796902
13299,0.17758220307609465
13301,0.13881226053639847
13303,0.15555904954698216
13305,0.17327171011148526
13307,0.12406909788867562
13309,0.1194326313376964
13311,0.13484979986268897
13313,0.1808399528568554
13315,0.13691829443696932
13317,0.14722859014245945
13319,0.15791241268135411
13321,0.15615562090920793
15001,0.15590247161121454
15003,0.15551668885829706
15005,0
15007,0.15744077591253228
15009,0.15651897900271897
16001,0.16197783744828329
16003,0.1207308503162333
16005,0.18516841868199613
16007,0.1916899326654623
16009,0.15715765396400672
16011,0.2153152534811294
16013,0.1426305791317381
16015,0.10521178495286533
16017,0.13830889454737028
16019,0.22079215441356437
16021,0.16510159342996433
16023,0.16679596586501164
16025,0.1537484116899619
16027,0.19972209364258697
16029,0.20696053075452606
16031,0.2244821218173158
16033,0.14997649271274094
16035,0.10360029390154299
16037,0.12066722423566584
16039,0.1906525598859039
16041,0.2159283817704328
16043,0.16757104754897453
16045,0.16142199545227662
16047,0.19317056423393328
16049,0.13656806156806156
16051,0.24119381682061777
16053,0.22148992890995262
16055,0.16144775233967334
16057,0.13129145437646292
16059,0.1324326349174637
16061,0.14663171690694626
16063,0.18561528376100395
16065,0.1934417597847072
16067,0.21075399963791247
16069,0.15395282266651478
16071,0.19850951514882667
16073,0.17597419135750064
16075,0.18434948787152364
16077,0.22305201587633175
16079,0.15010426068282967
16081,0.17266805541778263
16083,0.19845164985668987
16085,0.13042175047605614
16087,0.15593688362919134
17001,0.16330073544270468
17003,0.15909408151870463
17005,0.13156159968748474
17007,0.16563890845334253
17009,0.11515831614703385
17011,0.14558974579763448
17013,0.14333488549295179
17015,0.13661569484120317
17017,0.17440322687297494
17019,0.13243343503946137
17021,0.14124679548854446
17023,0.15974088354039281
17025,0.1635868241597662
17027,0.1512112591865163
17029,0.12531266897740226
17031,0.15601593061533642
17033,0.14341043687237148
17035,0.15956970804280546
17037,0.15122481306867663
17039,0.1473832734735762
17041,0.1747009075907591
17043,0.15856194245086863
17045,0.14077522281222954
17047,0.15995350006283776
17049,0.17473635730228276
17051,0.1470643494598403
17053,0.159380171040626
17055,0.15636938686039956
17057,0.1360365985306904
17059,0.13895008105075024
17061,0.1504182156133829
17063,0.17486846299451816
17065,0.1504409433214427
17067,0.14763679197200166
17069,0.1163670766319773
17071,0.1305199108380023
17073,0.15445282910475627
17075,0.14990110305284135
17077,0.13056354126978628
17079,0.16504408139389126
17081,0.16246900969344868
17083,0.14158096446000715
17085,0.12907766577547683
17087,0.12846339501206758
17089,0.17362134177509864
17091,0.15670525523755993
17093,0.19643683443822108
17095,0.14231377237820877
17097,0.16394773333241483
17099,0.14869690879192068
17101,0.13588761174968073
17103,0.13960237821070193
17105,0.1526234975843237
17107,0.13532719907568524
17109,0.11885560549886807
17111,0.1592177404681114
17113,0.1496999933357386
17115,0.1603322494099921
17117,0.146123082965846
17119,0.1547879404454408
17121,0.16909548686927503
17123,0.1440129165862305
17125,0.14586310105734956
17127,0.15140516587954056
17129,0.15040723981900453
17131,0.14689294903448816
17133,0.15574354665816845
17135,0.1427754963803395
17137,0.13232596940043306
17139,0.1777155220237435
17141,0.15550371878242547
17143,0.17290804301535834
17145,0.13464022272609857
17147,0.1549413426693692
17149,0.16273138308150092
17151,0.07504636895420175
17153,0.14887461015293277
17155,0.13823919569922502
17157,0.13646223500182866
17159,0.16272143375116543
17161,0.16073187261268546
17163,0.16730763589654124
17165,0.15055897220962955
17167,0.15623935213636678
17169,0.12436247183015063
17171,0.14797898140662896
17173,0.15000556194148837
17175,0.15254554997375722
17177,0.15036841298328837
17179,0.15918471197838982
17181,0.14593988227347296
17183,0.1683165698235666
17185,0.1592673839618371
17187,0.1538235984048792
17189,0.14886605090846017
17191,0.16128472867352878
17193,0.16063965379257197
17195,0.1552669542182509
17197,0.16756784531118096
17199,0.15603204708762897
17201,0.16671396946131578
17203,0.1671467939134104
18001,0.23302896636979184
18003,0.18455273727892063
18005,0.17223923220300816
18007,0.17345531445384335
18009,0.1520181514210652
18011,0.18522840354451972
18013,0.11739835668891431
18015,0.1548110936060165
18017,0.16070791559959322
18019,0.16179444626205058
18021,0.1623440766350417
18023,0.18585731002841913
18025,0.15323590814196242
18027,0.21491283571656697
18029,0.15008255879525015
18031,0.16904367805667037
18033,0.17086453055210415
18035,0.12678149564022165
18037,0.17415147403362646
18039,0.19687380046548014
18041,0.15067601575923772
18043,0.16095278452835585
18045,0.15347701219961216
18047,0.16069805008518187
18049,0.16689587327718608
18051,0.16940167678381893
18053,0.146268324185667
18055,0.14927381326626846
18057,0.18740248252790273
18059,0.1643281221110586
18061,0.15791638583832215
18063,0.17220430899820213
18065,0.1400589378644429
18067,0.1625090550204923
18069,0.15342350419874037
18071,0.17508632933563847
18073,0.15957960500038748
18075,0.18114638915912465
18077,0.14474658700965268
18079,0.1665496500358288
18081,0.17495014183569388
18083,0.15197648994436386
18085,0.1702383831056301
18087,0.23293093211953295
18089,0.16328767620790396
18091,0.1537710021617326
18093,0.14893494683580136
18095,0.15099317290167125
18097,0.18109431972482906
18099,0.17477253103427332
18101,0.1591327149622324
18103,0.14741849742950178
18105,0.10800321321114105
18107,0.16083901503304768
18109,0.1555785835684373
18111,0.14576577610698196
18113,0.17423949742159808
18115,0.14029035012809565
18117,0.16149822053169902
18119,0.1441179874990354
18121,0.15503894348748712
18123,0.15037963563345816
18125,0.15491726304199993
18127,0.15082936427341256
18129,0.15356245952647954
18131,0.15225628099845515
18133,0.13435477159846837
18135,0.15864407330915714
18137,0.16295088937708171
18139,0.15749318801089918
18141,0.167056860963166
18143,0.15901140300716474
18145,0.15958329781554378
18147,0.1507918451326996
18149,0.15985169029443838
18151,0.14050623442831414
18153,0.13488453125302463
18155,0.17464620216485016
18157,0.1454308900941139
18159,0.14141641409796576
18161,0.14475442937178284
18163,0.15571834972568316
18165,0.15402227482634173
18167,0.14572640242164978
18169,0.14159843703808433
18171,0.15837620110647385
18173,0.16205464299717254
18175,0.1614017981330389
18177,0.1561272739412554
18179,0.17492224888876265
18181,0.16562809387921495
18183,0.16138766767453833
19001,0.15686879452515845
19003,0.1507909982174688
19005,0.1715689870167975
19007,0.15977306890365128
19009,0.15256902541598097
19011,0.1641867021693163
19013,0.1581290207236772
19015,0.14584753486875868
19017,0.15716772151898734
19019,0.18148654810761516
19021,0.18755782389003547
19023,0.15434150683597825
19025,0.15511845296080584
19027,0.176435442432933
19029,0.15551491849142712
19031,0.15138935314477955
19033,0.14970488621750333
19035,0.15578823235120695
19037,0.16787830963214181
19039,0.182484403042475
19041,0.1637641575623935
19043,0.15014468883322468
19045,0.16343596739656005
19047,0.17935209190590584
19049,0.20211455487072108
19051,0.21707398727820557
19053,0.1576616031432218
19055,0.16646589191232047
19057,0.16168558704661878
19059,0.1357154469656502
19061,0.16253248190440278
19063,0.1369981791381254
19065,0.14972818109112263
19067,0.16212127040299523
19069,0.16405596077962453
19071,0.15756175068611872
19073,0.16293987441839455
19075,0.15999541043797536
19077,0.15027923506515484
19079,0.16312846128787056
19081,0.15283966467789442
19083,0.1336521728836433
19085,0.1621857018433114
19087,0.15280847191528082
19089,0.1768411809900121
19091,0.16725529767911201
19093,0.17748917748917747
19095,0.16762410511557502
19097,0.15680369629339327
19099,0.15655736819943641
19101,0.11054693484493663
19103,0.14294455096727932
19105,0.14611477463653402
19107,0.16297968397291196
19109,0.15584503605704061
19111,0.15350919016854603
19113,0.16465102891994307
19115,0.15493162641838815
19117,0.1649705409748259
19119,0.2022975144449383
19121,0.169796480188772
19123,0.17221920781334782
19125,0.16374609307041174
19127,0.17994714625415625
19129,0.16072947681837518
19131,0.16695424638313203
19133,0.1556173084557364
19135,0.15803885773894902
19137,0.16021440129449838
19139,0.17643961829549193
19141,0.17118587268515148
19143,0.16250842886041808
19145,0.1283287175117171
19147,0.16430326667718737
19149,0.1773151471643934
19151,0.15882246047610393
19153,0.1801448848346599
19155,0.16729894348583121
19157,0.13570615094781435
19159,0.1589094928159155
19161,0.1636716652208039
19163,0.1690207407167165
19165,0.15463809039409301
19167,0.1908574747860157
19169,0.11420660774294163
19171,0.17015781581014494
19173,0.17261787979857432
19175,0.1541028980788017
19177,0.16329899254368488
19179,0.16428963247394404
19181,0.1740556443975221
19183,0.1755849328960231
19185,0.17771056160154666
19187,0.15219605065084565
19189,0.15256126862085537
19191,0.12417555413574483
19193,0.1858444823996293
19195,0.14756637769383374
19197,0.1721544910562862
20001,0.15322178023287647
20003,0.18277504609711126
20005,0.15727072094163808
20007,0.1676722769133058
20009,0.16788315506154838
20011,0.18038357822904627
20013,0.18462119305310848
20015,0.17715751692096762
20017,0.1390843738176315
20019,0.14105016350959462
20021,0.1574549156779533
20023,0.1559936789826172
20025,0.17533970810266733
20027,0.16857824068264526
20029,0.16812439261418854
20031,0.15537125190165382
20033,0.17283515450593348
20035,0.16632264391935045
20037,0.1554236071150311
20039,0.1462444980832032
20041,0.16153143155558458
20043,0.1447159961561437
20045,0.12625836846020333
20047,0.16379928315412187
20049,0.16687847498014297
20051,0.1518990849202336
20053,0.1300032862306934
20055,0.21983776174748454
20057,0.2185437943620778
20059,0.16747939479801813
20061,0.2508332702068025
20063,0.17417486088878725
20065,0.1440753674977666
20067,0.21076509465665957
20069,0.20535354890648064
20071,0.20407497962510188
20073,0.15228256129876228
20075,0.21104100946372242
20077,0.17935645941852302
20079,0.1673090094377953
20081,0.19633918187793903
20083,0.16221352711011738
20085,0.17824317527093148
20087,0.15554875022439993
20089,0.14948381696428573
20091,0.17111950745124277
20093,0.2128829536527887
20095,0.15455898458341524
20097,0.16666666666666666
20099,0.17243071386949366
20101,0.16181272038657438
20103,0.17075438372697746
20105,0.15019629078110194
20107,0.1479035096800911
20109,0.17875125881168177
20111,0.1565538248776504
20113,0.15871268944438993
20115,0.1465443507136029
20117,0.17478498180615282
20119,0.18040342964761857
20121,0.1708698433565941
20123,0.16483297324247964
20125,0.16807085628442664
20127,0.15102346480279583
20129,0.1697354169890144
20131,0.19872776534338557
20133,0.17628613547210353
20135,0.14661325564457395
20137,0.13368243875070132
20139,0.15879638967325535
20141,0.15594335742405543
20143,0.14681479398115596
20145,0.10847542158910259
20147,0.15811834953685985
20149,0.20976421819500418
20151,0.1710340328367946
20153,0.163265306122449
20155,0.15500743862729088
20157,0.15656959611717802
20159,0.16111814915578074
20161,0.11940127822265192
20163,0.1567640559783943
20165,0.14181122617241607
20167,0.15968279978931352
20169,0.16605714032404637
20171,0.1850187265917603
20173,0.18356262902251225
20175,0.23209072849535073
20177,0.16553185753397348
20179,0.17200351353509544
20181,0.18050248537517327
20183,0.14587063563115488
20185,0.1686485966010303
20187,0.1955044955044955
20189,0.19870765186915887
20191,0.17052305471699775
20193,0.17488777865131497
20195,0.12352393902526301
20197,0.16223881460901776
20199,0.18020036910097545
20201,0.16699454363238186
20203,0.19388235294117648
20205,0.1709661460173864
20207,0.1498494458325325
20209,0.20313168882480417
21001,0.1370942781090729
21003,0.1648734058161845
21005,0.16713846045309838
21007,0.14326756839214888
21009,0.16990275857379242
21011,0.18494537275064266
21013,0.1507451089005316
21015,0.18234874716838093
21017,0.15956022556696012
21019,0.15131052636106357
21021,0.14024877099211455
21023,0.16684002999588768
21025,0.15013519961825988
21027,0.15899737388782187
21029,0.14943413108886747
21031,0.1628919724663243
21033,0.1612756120956709
21035,0.12627636308790627
21037,0.14955242626475504
21039,0.1673472824485328
21041,0.19184119331023053
21043,0.1597276656737811
21045,0.16590497007029137
21047,0.20845175576275357
21049,0.15929467856214427
21051,0.1503238956269045
21053,0.15658929976396538
21055,0.1541478542436266
21057,0.15427757230340144
21059,0.17577811081427422
21061,0.12371252566735114
21063,0.1258661123547596
21065,0.15060927001480467
21067,0.15015190328772857
21069,0.1725202199043774
21071,0.15751241651932021
21073,0.14852259310517388
21075,0.15543083747815567
21077,0.1703831019042019
21079,0.15777628752315892
21081,0.18892132944046716
21083,0.17504889257640982
21085,0.16635431762483213
21087,0.14488105274733332
21089,0.15043326565047044
21091,0.17453968691814356
21093,0.1770372844030073
21095,0.16930200254659106
21097,0.16077723508175834
21099,0.1774773539739953
21101,0.16231075060790542
21103,0.16458434341550743
21105,0.12562837035005942
21107,0.16150412673893322
21109,0.164438301835772
21111,0.1593045039215584
21113,0.1696680504055192
21115,0.15661910227098147
21117,0.17127824894377952
21119,0.14103493649131288
21121,0.16486821725354603
21123,0.16026150350576396
21125,0.16512020175012956
21127,0.1729764414703456
21129,0.13172954354370645
21131,0.15510659898477158
21133,0.15730975098906214
21135,0.15678279647835214
21137,0.1718937740614502
21139,0.14650889121338911
21141,0.16994773454768575
21143,0.09936343016023998
21145,0.1598688387815135
21147,0.15422123154081918
21149,0.16479106691093084
21151,0.14598035526276845
21153,0.16004284066567803
21155,0.1729251275643028
21157,0.14467044383929378
21159,0.1353007579422674
21161,0.1666647103703269
21163,0.15553981258066327
21165,0.12521187093593023
21167,0.15818727908722963
21169,0.16821795230296008
21171,0.1649663065165832
21173,0.16735805214614607
21175,0.12460979324697259
21177,0.1444902377629674
21179,0.16846941123853112
21181,0.17245763883130166
21183,0.17153449603320722
21185,0.1707749286206409
21187,0.15045128016209247
21189,0.16518771331058021
21191,0.16169089233900355
21193,0.16801159022931206
21195,0.14591180611041357
21197,0.17371608566464794
21199,0.1578770034466237
21201,0.14547874869259295
21203,0.1466485485461411
21205,0.1373731769181991
21207,0.16455625342872177
21209,0.17866439041868207
21211,0.15981432902661663
21213,0.17053117683236046
21215,0.15734378076966926
21217,0.16244096063016353
21219,0.19079784630445426
21221,0.1480857706210976
21223,0.1531572088615093
21225,0.12336614711512167
21227,0.1631606987301347
21229,0.16511585477102717
21231,0.145691447945516
21233,0.17016291698991468
21235,0.18530514550475133
21237,0.16279397267990423
21239,0.1534852045321878
22001,0.1847885901478024
22003,0.16202486066754337
22005,0.19070111098955286
22007,0.14945813981183756
22009,0.17007807975717396
22011,0.1809527373023594
22013,0.15841569150548718
22015,0.17917101813259798
22017,0.17062075425158166
22019,0.18228941514519206
22021,0.16450531248737524
22023,0.15514072372199886
22025,0.14955423163054044
22027,0.1291405522012739
22029,0.17079540134214222
22031,0.1695225723585305
22033,0.16478800647418915
22035,0.17447330742483125
22037,0.12768957593482347
22039,0.1807465147654025
22041,0.18327568055346669
22043,0.15070712495524527
22045,0.18554571932465116
22047,0.14636364753745745
22049,0.15255340326161856
22051,0.16202928695768243
22053,0.1833859808422749
22055,0.17271982903323535
22057,0.16617003922468734
22059,0.16127730006862864
22061,0.13990860972861496
22063,0.18239130930787043
22065,0.17528320187398203
22067,0.1759587781827565
22069,0.16343421610060035
22071,0.1448751829077122
22073,0.17738982812169954
22075,0.18394237678449296
22077,0.15423641419442755
22079,0.17690264296962044
22081,0.16845332889638942
22083,0.16715282686391827
22085,0.16345846980767614
22087,0.19352972455599277
22089,0.1717654075846917
22091,0.14752087372878003
22093,0.16507897311210099
22095,0.17332896461336827
22097,0.1922034014236927
22099,0.1725385919380729
22101,0.1751018435407029
22103,0.16608624572010242
22105,0.1794346252129472
22107,0.15855464051078003
22109,0.1814737247451125
